date,location,rows,size_bytes,source,collected_at
2019-08-09,parquet/2019-08.parquet,1922,1241641,old,consolidated
2019-08-13,parquet/2019-08.parquet,1934,1241641,old,consolidated
2019-08-14,parquet/2019-08.parquet,1924,1241641,old,consolidated
2019-08-16,parquet/2019-08.parquet,1930,1241641,old,consolidated
2019-08-19,parquet/2019-08.parquet,1965,1241641,old,consolidated
2019-08-20,parquet/2019-08.parquet,1940,1241641,old,consolidated
2019-08-21,parquet/2019-08.parquet,1940,1241641,old,consolidated
2019-08-22,parquet/2019-08.parquet,1951,1241641,old,consolidated
2019-08-23,parquet/2019-08.parquet,1931,1241641,new,consolidated
2019-08-26,parquet/2019-08.parquet,1951,1241641,old,consolidated
2019-08-27,parquet/2019-08.parquet,1933,1241641,old,consolidated
2019-08-28,parquet/2019-08.parquet,1938,1241641,old,consolidated
2019-08-29,parquet/2019-08.parquet,1934,1241641,old,consolidated
2019-08-30,parquet/2019-08.parquet,1928,1241641,old,consolidated
2019-09-03,parquet/2019-09.parquet,1927,1194224,old,consolidated
2019-09-04,parquet/2019-09.parquet,1901,1194224,old,consolidated
2019-09-05,parquet/2019-09.parquet,1912,1194224,old,consolidated
2019-09-06,parquet/2019-09.parquet,1923,1194224,old,consolidated
2019-09-09,parquet/2019-09.parquet,1939,1194224,old,consolidated
2019-09-11,parquet/2019-09.parquet,1964,1194224,old,consolidated
2019-09-12,parquet/2019-09.parquet,1955,1194224,old,consolidated
2019-09-13,parquet/2019-09.parquet,1955,1194224,old,consolidated
2019-09-16,parquet/2019-09.parquet,1955,1194224,old,consolidated
2019-09-17,parquet/2019-09.parquet,1949,1194224,old,consolidated
2019-09-18,parquet/2019-09.parquet,1950,1194224,old,consolidated
2019-09-19,parquet/2019-09.parquet,1930,1194224,old,consolidated
2019-09-20,parquet/2019-09.parquet,1981,1194224,old,consolidated
2019-09-23,parquet/2019-09.parquet,1981,1194224,old,consolidated
2019-09-24,parquet/2019-09.parquet,1948,1194224,old,consolidated
2019-09-25,parquet/2019-09.parquet,1942,1194224,old,consolidated
2019-09-26,parquet/2019-09.parquet,1938,1194224,old,consolidated
2019-09-27,parquet/2019-09.parquet,1947,1194224,old,consolidated
2019-09-30,parquet/2019-09.parquet,1975,1194224,old,consolidated
2019-10-01,parquet/2019-10.parquet,1942,1259256,new,consolidated
2019-10-03,parquet/2019-10.parquet,1948,1259256,new,consolidated
2019-10-04,parquet/2019-10.parquet,1937,1259256,new,consolidated
2019-10-07,parquet/2019-10.parquet,1961,1259256,new,consolidated
2019-10-09,parquet/2019-10.parquet,1942,1259256,new,consolidated
2019-10-10,parquet/2019-10.parquet,1936,1259256,new,consolidated
2019-10-11,parquet/2019-10.parquet,1933,1259256,new,consolidated
2019-10-14,parquet/2019-10.parquet,1929,1259256,new,consolidated
2019-10-15,parquet/2019-10.parquet,1929,1259256,new,consolidated
2019-10-16,parquet/2019-10.parquet,1936,1259256,new,consolidated
2019-10-17,parquet/2019-10.parquet,1952,1259256,new,consolidated
2019-10-18,parquet/2019-10.parquet,1948,1259256,new,consolidated
2019-10-22,parquet/2019-10.parquet,1975,1259256,new,consolidated
2019-10-23,parquet/2019-10.parquet,1943,1259256,new,consolidated
2019-10-24,parquet/2019-10.parquet,1920,1259256,new,consolidated
2019-10-25,parquet/2019-10.parquet,1933,1259256,new,consolidated
2019-10-29,parquet/2019-10.parquet,1942,1259256,new,consolidated
2019-10-30,parquet/2019-10.parquet,1952,1259256,old,consolidated
2019-10-31,parquet/2019-10.parquet,1943,1259256,new,consolidated
2019-11-01,parquet/2019-11.parquet,1955,1323286,new,consolidated
2019-11-04,parquet/2019-11.parquet,1965,1323286,new,consolidated
2019-11-05,parquet/2019-11.parquet,1942,1323286,new,consolidated
2019-11-06,parquet/2019-11.parquet,1939,1323286,new,consolidated
2019-11-07,parquet/2019-11.parquet,1922,1323286,new,consolidated
2019-11-08,parquet/2019-11.parquet,1932,1323286,new,consolidated
2019-11-11,parquet/2019-11.parquet,1951,1323286,new,consolidated
2019-11-13,parquet/2019-11.parquet,1954,1323286,new,consolidated
2019-11-14,parquet/2019-11.parquet,1927,1323286,new,consolidated
2019-11-15,parquet/2019-11.parquet,1974,1323286,new,consolidated
2019-11-18,parquet/2019-11.parquet,1961,1323286,new,consolidated
2019-11-19,parquet/2019-11.parquet,1951,1323286,new,consolidated
2019-11-20,parquet/2019-11.parquet,1956,1323286,new,consolidated
2019-11-21,parquet/2019-11.parquet,1954,1323286,new,consolidated
2019-11-22,parquet/2019-11.parquet,1940,1323286,new,consolidated
2019-11-25,parquet/2019-11.parquet,1985,1323286,new,consolidated
2019-11-26,parquet/2019-11.parquet,1955,1323286,new,consolidated
2019-11-27,parquet/2019-11.parquet,1945,1323286,new,consolidated
2019-11-28,parquet/2019-11.parquet,1947,1323286,new,consolidated
2019-11-29,parquet/2019-11.parquet,1940,1323286,new,consolidated
2019-12-02,parquet/2019-12.parquet,1961,1376776,new,consolidated
2019-12-03,parquet/2019-12.parquet,1948,1376776,new,consolidated
2019-12-04,parquet/2019-12.parquet,1950,1376776,new,consolidated
2019-12-05,parquet/2019-12.parquet,1946,1376776,new,consolidated
2019-12-06,parquet/2019-12.parquet,1945,1376776,new,consolidated
2019-12-09,parquet/2019-12.parquet,1963,1376776,new,consolidated
2019-12-10,parquet/2019-12.parquet,1948,1376776,new,consolidated
2019-12-11,parquet/2019-12.parquet,1928,1376776,new,consolidated
2019-12-12,parquet/2019-12.parquet,1949,1376776,new,consolidated
2019-12-13,parquet/2019-12.parquet,1946,1376776,new,consolidated
2019-12-16,parquet/2019-12.parquet,1967,1376776,new,consolidated
2019-12-17,parquet/2019-12.parquet,1950,1376776,new,consolidated
2019-12-18,parquet/2019-12.parquet,1946,1376776,new,consolidated
2019-12-19,parquet/2019-12.parquet,1919,1376776,new,consolidated
2019-12-20,parquet/2019-12.parquet,1958,1376776,new,consolidated
2019-12-23,parquet/2019-12.parquet,1959,1376776,new,consolidated
2019-12-24,parquet/2019-12.parquet,1960,1376776,new,consolidated
2019-12-26,parquet/2019-12.parquet,1957,1376776,new,consolidated
2019-12-27,parquet/2019-12.parquet,1956,1376776,new,consolidated
2019-12-30,parquet/2019-12.parquet,1969,1376776,new,consolidated
2019-12-31,parquet/2019-12.parquet,1949,1376776,new,consolidated
2020-01-01,parquet/2020-01.parquet,1901,1522673,new,consolidated
2020-01-02,parquet/2020-01.parquet,1946,1522673,new,consolidated
2020-01-03,parquet/2020-01.parquet,1960,1522673,new,consolidated
2020-01-06,parquet/2020-01.parquet,1969,1522673,new,consolidated
2020-01-07,parquet/2020-01.parquet,1961,1522673,new,consolidated
2020-01-08,parquet/2020-01.parquet,1954,1522673,new,consolidated
2020-01-09,parquet/2020-01.parquet,1955,1522673,new,consolidated
2020-01-10,parquet/2020-01.parquet,1961,1522673,new,consolidated
2020-01-13,parquet/2020-01.parquet,1983,1522673,new,consolidated
2020-01-14,parquet/2020-01.parquet,1946,1522673,new,consolidated
2020-01-15,parquet/2020-01.parquet,1947,1522673,new,consolidated
2020-01-16,parquet/2020-01.parquet,1942,1522673,new,consolidated
2020-01-17,parquet/2020-01.parquet,1938,1522673,new,consolidated
2020-01-20,parquet/2020-01.parquet,1965,1522673,new,consolidated
2020-01-21,parquet/2020-01.parquet,1941,1522673,new,consolidated
2020-01-22,parquet/2020-01.parquet,1954,1522673,new,consolidated
2020-01-23,parquet/2020-01.parquet,1954,1522673,new,consolidated
2020-01-24,parquet/2020-01.parquet,1940,1522673,new,consolidated
2020-01-27,parquet/2020-01.parquet,1963,1522673,new,consolidated
2020-01-28,parquet/2020-01.parquet,1947,1522673,new,consolidated
2020-01-29,parquet/2020-01.parquet,1958,1522673,new,consolidated
2020-01-30,parquet/2020-01.parquet,1945,1522673,new,consolidated
2020-01-31,parquet/2020-01.parquet,1918,1522673,new,consolidated
2020-02-03,parquet/2020-02.parquet,1962,1283187,new,consolidated
2020-02-04,parquet/2020-02.parquet,1936,1283187,new,consolidated
2020-02-05,parquet/2020-02.parquet,1936,1283187,new,consolidated
2020-02-06,parquet/2020-02.parquet,1936,1283187,new,consolidated
2020-02-07,parquet/2020-02.parquet,1922,1283187,new,consolidated
2020-02-10,parquet/2020-02.parquet,1974,1283187,new,consolidated
2020-02-11,parquet/2020-02.parquet,1940,1283187,new,consolidated
2020-02-12,parquet/2020-02.parquet,1939,1283187,new,consolidated
2020-02-13,parquet/2020-02.parquet,1926,1283187,new,consolidated
2020-02-14,parquet/2020-02.parquet,1943,1283187,new,consolidated
2020-02-17,parquet/2020-02.parquet,1973,1283187,new,consolidated
2020-02-18,parquet/2020-02.parquet,1970,1283187,new,consolidated
2020-02-19,parquet/2020-02.parquet,1938,1283187,new,consolidated
2020-02-20,parquet/2020-02.parquet,1966,1283187,new,consolidated
2020-02-24,parquet/2020-02.parquet,1978,1283187,new,consolidated
2020-02-25,parquet/2020-02.parquet,1953,1283187,new,consolidated
2020-02-26,parquet/2020-02.parquet,1945,1283187,new,consolidated
2020-02-27,parquet/2020-02.parquet,1948,1283187,new,consolidated
2020-02-28,parquet/2020-02.parquet,1969,1283187,new,consolidated
2020-03-02,parquet/2020-03.parquet,1988,1384039,new,consolidated
2020-03-03,parquet/2020-03.parquet,1958,1384039,new,consolidated
2020-03-04,parquet/2020-03.parquet,1967,1384039,new,consolidated
2020-03-05,parquet/2020-03.parquet,1954,1384039,new,consolidated
2020-03-06,parquet/2020-03.parquet,1987,1384039,new,consolidated
2020-03-09,parquet/2020-03.parquet,2038,1384039,new,consolidated
2020-03-11,parquet/2020-03.parquet,1997,1384039,new,consolidated
2020-03-12,parquet/2020-03.parquet,2045,1384039,new,consolidated
2020-03-13,parquet/2020-03.parquet,1987,1384039,new,consolidated
2020-03-16,parquet/2020-03.parquet,2026,1384039,new,consolidated
2020-03-17,parquet/2020-03.parquet,1992,1384039,new,consolidated
2020-03-18,parquet/2020-03.parquet,2013,1384039,new,consolidated
2020-03-19,parquet/2020-03.parquet,2023,1384039,new,consolidated
2020-03-20,parquet/2020-03.parquet,1976,1384039,new,consolidated
2020-03-23,parquet/2020-03.parquet,1957,1384039,new,consolidated
2020-03-24,parquet/2020-03.parquet,1923,1384039,new,consolidated
2020-03-25,parquet/2020-03.parquet,1904,1384039,new,consolidated
2020-03-26,parquet/2020-03.parquet,1926,1384039,new,consolidated
2020-03-27,parquet/2020-03.parquet,1946,1384039,new,consolidated
2020-03-30,parquet/2020-03.parquet,1950,1384039,new,consolidated
2020-03-31,parquet/2020-03.parquet,1933,1384039,new,consolidated
2020-04-01,parquet/2020-04.parquet,1893,1164913,new,consolidated
2020-04-03,parquet/2020-04.parquet,1927,1164913,new,consolidated
2020-04-07,parquet/2020-04.parquet,1982,1164913,new,consolidated
2020-04-08,parquet/2020-04.parquet,1946,1164913,new,consolidated
2020-04-09,parquet/2020-04.parquet,1933,1164913,new,consolidated
2020-04-13,parquet/2020-04.parquet,1762,1164913,new,consolidated
2020-04-15,parquet/2020-04.parquet,1937,1164913,new,consolidated
2020-04-16,parquet/2020-04.parquet,1916,1164913,new,consolidated
2020-04-17,parquet/2020-04.parquet,1930,1164913,new,consolidated
2020-04-20,parquet/2020-04.parquet,1950,1164913,new,consolidated
2020-04-21,parquet/2020-04.parquet,1911,1164913,new,consolidated
2020-04-22,parquet/2020-04.parquet,1912,1164913,new,consolidated
2020-04-23,parquet/2020-04.parquet,1919,1164913,new,consolidated
2020-04-24,parquet/2020-04.parquet,1930,1164913,new,consolidated
2020-04-27,parquet/2020-04.parquet,1945,1164913,new,consolidated
2020-04-28,parquet/2020-04.parquet,1914,1164913,new,consolidated
2020-04-29,parquet/2020-04.parquet,1931,1164913,new,consolidated
2020-04-30,parquet/2020-04.parquet,1921,1164913,new,consolidated
2020-05-04,parquet/2020-05.parquet,1949,1205543,new,consolidated
2020-05-05,parquet/2020-05.parquet,1913,1205543,new,consolidated
2020-05-06,parquet/2020-05.parquet,1910,1205543,new,consolidated
2020-05-07,parquet/2020-05.parquet,1893,1205543,new,consolidated
2020-05-08,parquet/2020-05.parquet,1909,1205543,new,consolidated
2020-05-11,parquet/2020-05.parquet,1946,1205543,new,consolidated
2020-05-12,parquet/2020-05.parquet,1887,1205543,new,consolidated
2020-05-13,parquet/2020-05.parquet,1894,1205543,new,consolidated
2020-05-14,parquet/2020-05.parquet,1885,1205543,new,consolidated
2020-05-15,parquet/2020-05.parquet,1882,1205543,new,consolidated
2020-05-18,parquet/2020-05.parquet,1927,1205543,new,consolidated
2020-05-19,parquet/2020-05.parquet,1888,1205543,new,consolidated
2020-05-20,parquet/2020-05.parquet,1884,1205543,new,consolidated
2020-05-21,parquet/2020-05.parquet,1872,1205543,new,consolidated
2020-05-22,parquet/2020-05.parquet,1867,1205543,new,consolidated
2020-05-26,parquet/2020-05.parquet,1940,1205543,new,consolidated
2020-05-27,parquet/2020-05.parquet,1891,1205543,new,consolidated
2020-05-28,parquet/2020-05.parquet,1914,1205543,new,consolidated
2020-05-29,parquet/2020-05.parquet,1899,1205543,new,consolidated
2020-06-01,parquet/2020-06.parquet,1952,1461279,new,consolidated
2020-06-02,parquet/2020-06.parquet,1915,1461279,new,consolidated
2020-06-03,parquet/2020-06.parquet,1933,1461279,new,consolidated
2020-06-04,parquet/2020-06.parquet,1898,1461279,new,consolidated
2020-06-05,parquet/2020-06.parquet,1940,1461279,new,consolidated
2020-06-08,parquet/2020-06.parquet,1962,1461279,new,consolidated
2020-06-09,parquet/2020-06.parquet,1960,1461279,new,consolidated
2020-06-10,parquet/2020-06.parquet,1953,1461279,new,consolidated
2020-06-11,parquet/2020-06.parquet,1914,1461279,new,consolidated
2020-06-12,parquet/2020-06.parquet,1913,1461279,new,consolidated
2020-06-15,parquet/2020-06.parquet,1945,1461279,new,consolidated
2020-06-16,parquet/2020-06.parquet,1926,1461279,new,consolidated
2020-06-17,parquet/2020-06.parquet,1916,1461279,new,consolidated
2020-06-18,parquet/2020-06.parquet,1913,1461279,new,consolidated
2020-06-19,parquet/2020-06.parquet,1913,1461279,new,consolidated
2020-06-22,parquet/2020-06.parquet,1986,1461279,new,consolidated
2020-06-23,parquet/2020-06.parquet,1940,1461279,new,consolidated
2020-06-24,parquet/2020-06.parquet,1944,1461279,new,consolidated
2020-06-25,parquet/2020-06.parquet,1929,1461279,new,consolidated
2020-06-26,parquet/2020-06.parquet,1930,1461279,new,consolidated
2020-06-29,parquet/2020-06.parquet,1956,1461279,new,consolidated
2020-06-30,parquet/2020-06.parquet,1922,1461279,new,consolidated
2020-07-01,parquet/2020-07.parquet,1952,1532585,new,consolidated
2020-07-02,parquet/2020-07.parquet,1931,1532585,new,consolidated
2020-07-03,parquet/2020-07.parquet,1948,1532585,new,consolidated
2020-07-06,parquet/2020-07.parquet,1990,1532585,new,consolidated
2020-07-07,parquet/2020-07.parquet,1966,1532585,new,consolidated
2020-07-08,parquet/2020-07.parquet,1955,1532585,new,consolidated
2020-07-09,parquet/2020-07.parquet,1938,1532585,new,consolidated
2020-07-10,parquet/2020-07.parquet,1932,1532585,new,consolidated
2020-07-13,parquet/2020-07.parquet,1993,1532585,new,consolidated
2020-07-14,parquet/2020-07.parquet,1959,1532585,new,consolidated
2020-07-15,parquet/2020-07.parquet,1955,1532585,new,consolidated
2020-07-16,parquet/2020-07.parquet,1956,1532585,new,consolidated
2020-07-17,parquet/2020-07.parquet,1947,1532585,new,consolidated
2020-07-20,parquet/2020-07.parquet,2014,1532585,new,consolidated
2020-07-21,parquet/2020-07.parquet,1973,1532585,new,consolidated
2020-07-22,parquet/2020-07.parquet,1966,1532585,new,consolidated
2020-07-23,parquet/2020-07.parquet,1960,1532585,new,consolidated
2020-07-24,parquet/2020-07.parquet,1965,1532585,new,consolidated
2020-07-27,parquet/2020-07.parquet,1975,1532585,new,consolidated
2020-07-28,parquet/2020-07.parquet,1972,1532585,new,consolidated
2020-07-29,parquet/2020-07.parquet,1969,1532585,new,consolidated
2020-07-30,parquet/2020-07.parquet,1975,1532585,new,consolidated
2020-07-31,parquet/2020-07.parquet,1927,1532585,new,consolidated
2020-08-03,parquet/2020-08.parquet,1964,1461296,new,consolidated
2020-08-04,parquet/2020-08.parquet,1955,1461296,new,consolidated
2020-08-05,parquet/2020-08.parquet,1973,1461296,new,consolidated
2020-08-06,parquet/2020-08.parquet,1961,1461296,new,consolidated
2020-08-07,parquet/2020-08.parquet,1969,1461296,new,consolidated
2020-08-10,parquet/2020-08.parquet,2003,1461296,new,consolidated
2020-08-11,parquet/2020-08.parquet,1983,1461296,new,consolidated
2020-08-12,parquet/2020-08.parquet,1984,1461296,new,consolidated
2020-08-13,parquet/2020-08.parquet,1977,1461296,new,consolidated
2020-08-14,parquet/2020-08.parquet,1986,1461296,new,consolidated
2020-08-17,parquet/2020-08.parquet,1983,1461296,new,consolidated
2020-08-18,parquet/2020-08.parquet,1974,1461296,new,consolidated
2020-08-19,parquet/2020-08.parquet,1974,1461296,new,consolidated
2020-08-20,parquet/2020-08.parquet,1978,1461296,new,consolidated
2020-08-21,parquet/2020-08.parquet,1978,1461296,new,consolidated
2020-08-24,parquet/2020-08.parquet,2021,1461296,new,consolidated
2020-08-25,parquet/2020-08.parquet,1995,1461296,new,consolidated
2020-08-26,parquet/2020-08.parquet,1997,1461296,new,consolidated
2020-08-27,parquet/2020-08.parquet,1983,1461296,new,consolidated
2020-08-28,parquet/2020-08.parquet,1992,1461296,new,consolidated
2020-08-31,parquet/2020-08.parquet,2017,1461296,new,consolidated
2020-09-01,parquet/2020-09.parquet,1953,1495922,new,consolidated
2020-09-02,parquet/2020-09.parquet,1973,1495922,new,consolidated
2020-09-03,parquet/2020-09.parquet,1951,1495922,new,consolidated
2020-09-04,parquet/2020-09.parquet,1972,1495922,new,consolidated
2020-09-07,parquet/2020-09.parquet,1968,1495922,new,consolidated
2020-09-08,parquet/2020-09.parquet,1955,1495922,new,consolidated
2020-09-09,parquet/2020-09.parquet,1962,1495922,new,consolidated
2020-09-10,parquet/2020-09.parquet,1950,1495922,new,consolidated
2020-09-11,parquet/2020-09.parquet,1944,1495922,new,consolidated
2020-09-14,parquet/2020-09.parquet,1985,1495922,new,consolidated
2020-09-15,parquet/2020-09.parquet,1963,1495922,new,consolidated
2020-09-16,parquet/2020-09.parquet,1955,1495922,new,consolidated
2020-09-17,parquet/2020-09.parquet,1955,1495922,new,consolidated
2020-09-18,parquet/2020-09.parquet,1957,1495922,new,consolidated
2020-09-21,parquet/2020-09.parquet,2004,1495922,new,consolidated
2020-09-22,parquet/2020-09.parquet,1968,1495922,new,consolidated
2020-09-23,parquet/2020-09.parquet,1975,1495922,new,consolidated
2020-09-24,parquet/2020-09.parquet,1961,1495922,new,consolidated
2020-09-25,parquet/2020-09.parquet,1969,1495922,new,consolidated
2020-09-28,parquet/2020-09.parquet,1821,1495922,new,consolidated
2020-09-29,parquet/2020-09.parquet,1964,1495922,new,consolidated
2020-09-30,parquet/2020-09.parquet,1950,1495922,new,consolidated
2020-10-01,parquet/2020-10.parquet,1963,1439497,new,consolidated
2020-10-05,parquet/2020-10.parquet,2013,1439497,new,consolidated
2020-10-06,parquet/2020-10.parquet,2001,1439497,new,consolidated
2020-10-07,parquet/2020-10.parquet,2009,1439497,new,consolidated
2020-10-08,parquet/2020-10.parquet,1993,1439497,new,consolidated
2020-10-09,parquet/2020-10.parquet,1985,1439497,new,consolidated
2020-10-12,parquet/2020-10.parquet,1984,1439497,new,consolidated
2020-10-13,parquet/2020-10.parquet,1979,1439497,new,consolidated
2020-10-14,parquet/2020-10.parquet,1968,1439497,new,consolidated
2020-10-15,parquet/2020-10.parquet,1992,1439497,new,consolidated
2020-10-16,parquet/2020-10.parquet,1991,1439497,new,consolidated
2020-10-19,parquet/2020-10.parquet,1974,1439497,new,consolidated
2020-10-20,parquet/2020-10.parquet,1974,1439497,new,consolidated
2020-10-21,parquet/2020-10.parquet,1980,1439497,new,consolidated
2020-10-22,parquet/2020-10.parquet,1961,1439497,new,consolidated
2020-10-23,parquet/2020-10.parquet,1983,1439497,new,consolidated
2020-10-26,parquet/2020-10.parquet,2008,1439497,new,consolidated
2020-10-27,parquet/2020-10.parquet,1967,1439497,new,consolidated
2020-10-28,parquet/2020-10.parquet,1966,1439497,new,consolidated
2020-10-29,parquet/2020-10.parquet,1982,1439497,new,consolidated
2020-10-30,parquet/2020-10.parquet,1965,1439497,new,consolidated
2020-11-02,parquet/2020-11.parquet,1972,1349929,new,consolidated
2020-11-03,parquet/2020-11.parquet,1958,1349929,new,consolidated
2020-11-04,parquet/2020-11.parquet,1966,1349929,new,consolidated
2020-11-05,parquet/2020-11.parquet,1982,1349929,new,consolidated
2020-11-06,parquet/2020-11.parquet,1983,1349929,new,consolidated
2020-11-09,parquet/2020-11.parquet,2004,1349929,new,consolidated
2020-11-10,parquet/2020-11.parquet,2003,1349929,new,consolidated
2020-11-11,parquet/2020-11.parquet,1975,1349929,new,consolidated
2020-11-12,parquet/2020-11.parquet,1997,1349929,new,consolidated
2020-11-13,parquet/2020-11.parquet,1983,1349929,new,consolidated
2020-11-17,parquet/2020-11.parquet,2010,1349929,new,consolidated
2020-11-18,parquet/2020-11.parquet,1999,1349929,new,consolidated
2020-11-19,parquet/2020-11.parquet,1996,1349929,new,consolidated
2020-11-20,parquet/2020-11.parquet,1986,1349929,new,consolidated
2020-11-23,parquet/2020-11.parquet,2026,1349929,new,consolidated
2020-11-24,parquet/2020-11.parquet,2010,1349929,new,consolidated
2020-11-25,parquet/2020-11.parquet,2001,1349929,new,consolidated
2020-11-26,parquet/2020-11.parquet,2006,1349929,new,consolidated
2020-11-27,parquet/2020-11.parquet,2013,1349929,new,consolidated
2020-12-01,parquet/2020-12.parquet,2034,1587499,new,consolidated
2020-12-02,parquet/2020-12.parquet,2003,1587499,new,consolidated
2020-12-03,parquet/2020-12.parquet,2031,1587499,new,consolidated
2020-12-04,parquet/2020-12.parquet,2018,1587499,new,consolidated
2020-12-07,parquet/2020-12.parquet,2015,1587499,new,consolidated
2020-12-08,parquet/2020-12.parquet,2019,1587499,new,consolidated
2020-12-09,parquet/2020-12.parquet,2024,1587499,new,consolidated
2020-12-10,parquet/2020-12.parquet,2018,1587499,new,consolidated
2020-12-11,parquet/2020-12.parquet,2003,1587499,new,consolidated
2020-12-14,parquet/2020-12.parquet,2016,1587499,new,consolidated
2020-12-15,parquet/2020-12.parquet,2015,1587499,new,consolidated
2020-12-16,parquet/2020-12.parquet,2014,1587499,new,consolidated
2020-12-17,parquet/2020-12.parquet,2017,1587499,new,consolidated
2020-12-18,parquet/2020-12.parquet,2017,1587499,new,consolidated
2020-12-21,parquet/2020-12.parquet,2031,1587499,new,consolidated
2020-12-22,parquet/2020-12.parquet,2000,1587499,new,consolidated
2020-12-23,parquet/2020-12.parquet,1997,1587499,new,consolidated
2020-12-24,parquet/2020-12.parquet,2010,1587499,new,consolidated
2020-12-28,parquet/2020-12.parquet,2031,1587499,new,consolidated
2020-12-29,parquet/2020-12.parquet,2030,1587499,new,consolidated
2020-12-30,parquet/2020-12.parquet,1999,1587499,new,consolidated
2020-12-31,parquet/2020-12.parquet,2000,1587499,new,consolidated
2021-01-01,parquet/2021-01.parquet,1993,1460872,new,consolidated
2021-01-04,parquet/2021-01.parquet,2055,1460872,new,consolidated
2021-01-05,parquet/2021-01.parquet,2049,1460872,new,consolidated
2021-01-06,parquet/2021-01.parquet,2040,1460872,new,consolidated
2021-01-07,parquet/2021-01.parquet,2017,1460872,new,consolidated
2021-01-08,parquet/2021-01.parquet,2039,1460872,new,consolidated
2021-01-11,parquet/2021-01.parquet,2055,1460872,new,consolidated
2021-01-12,parquet/2021-01.parquet,2016,1460872,new,consolidated
2021-01-13,parquet/2021-01.parquet,2046,1460872,new,consolidated
2021-01-14,parquet/2021-01.parquet,2014,1460872,new,consolidated
2021-01-15,parquet/2021-01.parquet,2030,1460872,new,consolidated
2021-01-18,parquet/2021-01.parquet,2066,1460872,new,consolidated
2021-01-19,parquet/2021-01.parquet,2023,1460872,new,consolidated
2021-01-20,parquet/2021-01.parquet,2018,1460872,new,consolidated
2021-01-21,parquet/2021-01.parquet,2028,1460872,new,consolidated
2021-01-22,parquet/2021-01.parquet,2024,1460872,new,consolidated
2021-01-25,parquet/2021-01.parquet,2023,1460872,new,consolidated
2021-01-27,parquet/2021-01.parquet,2001,1460872,new,consolidated
2021-01-28,parquet/2021-01.parquet,1991,1460872,new,consolidated
2021-01-29,parquet/2021-01.parquet,1987,1460872,new,consolidated
2021-02-01,parquet/2021-02.parquet,2024,1472213,new,consolidated
2021-02-02,parquet/2021-02.parquet,2021,1472213,new,consolidated
2021-02-03,parquet/2021-02.parquet,2008,1472213,new,consolidated
2021-02-04,parquet/2021-02.parquet,1999,1472213,new,consolidated
2021-02-05,parquet/2021-02.parquet,1998,1472213,new,consolidated
2021-02-08,parquet/2021-02.parquet,2055,1472213,new,consolidated
2021-02-09,parquet/2021-02.parquet,2033,1472213,new,consolidated
2021-02-10,parquet/2021-02.parquet,2013,1472213,new,consolidated
2021-02-11,parquet/2021-02.parquet,2034,1472213,new,consolidated
2021-02-12,parquet/2021-02.parquet,2000,1472213,new,consolidated
2021-02-15,parquet/2021-02.parquet,2043,1472213,new,consolidated
2021-02-16,parquet/2021-02.parquet,2014,1472213,new,consolidated
2021-02-17,parquet/2021-02.parquet,2013,1472213,new,consolidated
2021-02-18,parquet/2021-02.parquet,2012,1472213,new,consolidated
2021-02-19,parquet/2021-02.parquet,2005,1472213,new,consolidated
2021-02-22,parquet/2021-02.parquet,2029,1472213,new,consolidated
2021-02-23,parquet/2021-02.parquet,2000,1472213,new,consolidated
2021-02-24,parquet/2021-02.parquet,1916,1472213,new,consolidated
2021-02-25,parquet/2021-02.parquet,2015,1472213,new,consolidated
2021-02-26,parquet/2021-02.parquet,2028,1472213,new,consolidated
2021-03-01,parquet/2021-03.parquet,2068,1535220,new,consolidated
2021-03-02,parquet/2021-03.parquet,1999,1535220,new,consolidated
2021-03-03,parquet/2021-03.parquet,2020,1535220,new,consolidated
2021-03-04,parquet/2021-03.parquet,2022,1535220,new,consolidated
2021-03-05,parquet/2021-03.parquet,2028,1535220,new,consolidated
2021-03-08,parquet/2021-03.parquet,2065,1535220,new,consolidated
2021-03-09,parquet/2021-03.parquet,2022,1535220,new,consolidated
2021-03-10,parquet/2021-03.parquet,2027,1535220,new,consolidated
2021-03-12,parquet/2021-03.parquet,2034,1535220,new,consolidated
2021-03-15,parquet/2021-03.parquet,2075,1535220,new,consolidated
2021-03-16,parquet/2021-03.parquet,2028,1535220,new,consolidated
2021-03-17,parquet/2021-03.parquet,2020,1535220,new,consolidated
2021-03-18,parquet/2021-03.parquet,2043,1535220,new,consolidated
2021-03-19,parquet/2021-03.parquet,2012,1535220,new,consolidated
2021-03-22,parquet/2021-03.parquet,2067,1535220,new,consolidated
2021-03-23,parquet/2021-03.parquet,2026,1535220,new,consolidated
2021-03-24,parquet/2021-03.parquet,2005,1535220,new,consolidated
2021-03-25,parquet/2021-03.parquet,2031,1535220,new,consolidated
2021-03-26,parquet/2021-03.parquet,2015,1535220,new,consolidated
2021-03-30,parquet/2021-03.parquet,2059,1535220,new,consolidated
2021-03-31,parquet/2021-03.parquet,2010,1535220,new,consolidated
2021-04-01,parquet/2021-04.parquet,2004,1389065,new,consolidated
2021-04-05,parquet/2021-04.parquet,2077,1389065,new,consolidated
2021-04-06,parquet/2021-04.parquet,2004,1389065,new,consolidated
2021-04-07,parquet/2021-04.parquet,2027,1389065,new,consolidated
2021-04-08,parquet/2021-04.parquet,2030,1389065,new,consolidated
2021-04-09,parquet/2021-04.parquet,2011,1389065,new,consolidated
2021-04-12,parquet/2021-04.parquet,2065,1389065,new,consolidated
