SYMBOL,SERIES,DATE,OPEN,HIGH,LOW,CLOSE,LAST,PREV_CLOSE,VOLUME,TURNOVER,TRADES,ISIN,DELIV_QTY,DELIV_PER,SOURCE
AMAGI,EQ,2026-09-02,578.0,582.25,569.0,572.8,569.15,584.25,264517,152377000.0,8736,,112797.0,42.64,new
AMAL,EQ,2026-09-02,755.0,771.0,741.0,749.7,759.7,753.1,15022,11356000.0,765,,10858.0,72.28,new
AMANTA,BE,2026-09-02,190.0,190.0,186.5,186.5,186.5,190.0,24024,4543000.0,129,,,,new
AMARJOTHI,EQ,2026-09-02,158.0,160.0,155.0,156.13,160.0,159.18,598,93000.0,24,,457.0,76.42,new
AMBAAUTO,SM,2026-09-02,110.0,111.85,110.0,111.85,111.85,111.95,104000,11474000.0,14,,83000.0,79.81,new
AMBALALSA,BE,2026-09-02,42.25,44.5,42.25,44.1,44.0,43.92,44130,1923000.0,209,,,,new
AMBER,EQ,2026-09-02,7470.0,7482.5,7281.5,7415.0,7415.0,7508.0,174407,1287334000.0,19444,,46362.0,26.58,new
AMBICAAGAR,EQ,2026-09-02,25.49,25.5,24.26,24.75,24.75,24.75,26635,662000.0,130,,23967.0,89.98,new
AMBIKCO,EQ,2026-09-02,1625.1,1648.8,1614.4,1629.2,1624.2,1625.1,9215,14985000.0,1056,,4819.0,52.3,new
AMBUJACEM,EQ,2026-09-02,400.0,402.7,395.05,402.7,402.7,402.2,1330391,531274000.0,34675,,534767.0,40.2,new
AMCL,SM,2026-09-02,362.0,365.0,362.0,365.0,365.0,357.0,1200,437000.0,3,,1200.0,100.0,new
AMDIND,EQ,2026-09-02,57.02,58.5,55.55,57.39,57.7,57.02,42435,2404000.0,288,,25289.0,59.59,new
AMJLAND,EQ,2026-09-02,39.0,39.39,38.33,38.61,38.61,38.45,5934,231000.0,63,,5539.0,93.34,new
AMNPLST,EQ,2026-09-02,184.0,185.0,180.0,180.32,180.24,181.17,5863,1060000.0,142,,3224.0,54.99,new
AMRUTANJAN,EQ,2026-09-02,499.5,510.9,499.5,500.25,500.0,498.35,33541,16866000.0,2933,,18184.0,54.21,new
ANANDRATHI,EQ,2026-09-02,2200.0,2212.0,2182.0,2198.3,2201.3,2197.0,183620,403313000.0,16105,,100412.0,54.68,new
ANANTAM,IV,2026-09-02,105.0,106.49,105.0,106.0,106.05,105.98,36274,3840999.9999999995,93,,35522.0,97.93,new
ANANTRAJ,EQ,2026-09-02,583.0,594.85,571.35,588.85,592.95,587.8,1282254,745048000.0,30435,,498107.0,38.85,new
ANAWIL,SM,2026-09-02,382.3,413.0,371.25,390.0,391.0,384.75,425200,166903000.0,903,,152400.0,35.84,new
ANDHRAPAP,EQ,2026-09-02,60.5,61.3,60.2,61.09,61.11,60.55,234449,14227000.000000002,4508,,131239.0,55.98,new
ANDHRSUGAR,EQ,2026-09-02,96.87,99.8,96.11,99.2,99.02,96.49,490982,48249000.0,6574,,190502.0,38.8,new
ANDREWYU,EQ,2026-09-02,27.66,28.35,27.51,28.15,28.02,28.11,123709,3460000.0,363,,79295.0,64.1,new
ANGELONE,EQ,2026-09-02,280.25,280.85,275.25,279.25,279.25,281.55,4437022,1234821000.0,35842,,1985766.0,44.75,new
ANIKINDS,EQ,2026-09-02,44.75,46.47,44.11,44.77,45.0,45.89,4037,182000.0,127,,3328.0,82.44,new
ANKITMETAL,BZ,2026-09-02,1.71,1.72,1.69,1.71,1.71,1.72,8722,15000.0,23,,,,new
ANLON,SM,2026-09-02,629.0,669.0,629.0,645.0,645.0,632.0,6800,4392000.0,17,,6000.0,88.24,new
ANMOL,EQ,2026-09-02,10.07,10.36,9.91,9.97,10.0,10.02,61224,612000.0,140,,51836.0,84.67,new
ANNAPURNA,EQ,2026-09-02,144.04,146.58,141.5,143.73,144.8,145.76,26855,3881000.0,377,,21503.0,80.07,new
ANNU,BE,2026-09-02,72.0,75.6,70.0,75.6,75.6,99.0,6333016,460404000.0,11515,,,,new
